Time,OrderType,Direction,Price,Volume
6993,4,-1,250.53165101740663,84.0
6996,1,-1,250.5821455001423,18.0
6997,4,-1,250.5261305162731,9.0
6999,1,-1,250.62489290185414,11.0
7001,1,-1,250.58549344590512,125.0
7002,4,-1,250.76582805774194,71.0
7003,1,-1,250.78704290652098,142.0
7006,3,-1,250.78704290652098,0.0
7007,1,-1,250.86021493131165,45.0
7008,1,-1,250.80090878918253,1.0
7010,1,-1,250.81590002772907,67.0
7013,4,1,250.8945982312906,38.0
7015,4,-1,250.77477447556168,6.0
7016,1,-1,250.7006718012619,88.0
7017,1,-1,250.62703154259154,71.0
7019,1,-1,250.55111043092955,26.0
7024,3,-1,250.55111043092955,0.0
7027,1,-1,250.60959361151217,212.0
7028,1,-1,250.62586901037,80.0
7034,1,-1,250.4267893580631,9.0
7035,4,-1,250.33967885778713,9.0
7040,4,-1,250.4526713500786,44.0
7041,3,-1,250.4526713500786,0.0
7042,1,1,250.27998655751387,1.0
7043,3,-1,250.27998655751387,0.0
7046,1,-1,250.4219163638148,53.0
7047,1,-1,250.16423111994627,15.0
7048,1,-1,250.24203941723653,2.0
7049,1,-1,250.28837990427414,78.0
7050,3,1,250.28837990427414,0.0
7051,4,-1,250.3574716865531,70.0
7053,3,-1,250.3574716865531,0.0
7054,1,-1,250.28498401611094,17.0
7055,1,-1,250.35211870392504,35.0
7058,1,-1,250.07945213397502,128.0
7059,4,-1,250.0272063581071,39.0
7060,3,-1,250.0272063581071,0.0
7064,4,1,249.9874914708225,184.0
7065,1,-1,250.0310454520886,22.0
7068,4,-1,249.9353075846217,2.0
7069,4,1,250.07033020266704,86.0
7071,1,-1,249.9789600242899,126.0
7074,4,1,250.11069127110764,131.0
7077,3,-1,250.11069127110764,0.0
7079,3,-1,250.11069127110764,0.0
7081,1,-1,250.25441953121458,150.0
7082,1,-1,250.26007152706953,104.0
7083,1,-1,250.37916039882006,138.0
7084,4,-1,250.3168473763502,87.0
7085,4,-1,250.22625161995714,53.0
7087,1,-1,250.349861680172,35.0
7088,1,-1,250.27402453010006,21.0
7089,1,-1,250.2241559903063,12.0
7091,4,1,250.47256701172188,47.0
7093,4,-1,250.65000003627313,14.0
7094,3,-1,250.65000003627313,0.0
7095,1,1,250.66817003207922,1.0
7098,4,1,250.69808211958622,2.0
7099,1,-1,250.50624266595537,67.0
7101,1,-1,250.67804257789956,4.0
7103,4,1,250.67855271229556,33.0
7106,3,-1,250.67855271229556,0.0
7108,1,-1,250.7024276467163,56.0
7116,4,1,250.73062767049453,1.0
7122,3,1,250.73062767049453,0.0
7124,1,-1,250.71792457138588,281.0
7125,3,-1,250.71792457138588,0.0
7129,1,-1,250.68027165932205,60.0
7131,1,-1,250.6655627952154,54.0
7132,4,-1,250.56895870713913,22.0
7135,1,-1,250.86774130895128,2.0
7136,4,-1,250.79512131360838,27.0
7138,1,-1,250.99927136828856,54.0
7140,1,-1,250.96824563189296,27.0
7141,4,-1,250.9739137495098,93.0
7142,1,-1,250.99727191816496,56.0
7145,3,-1,250.99727191816496,0.0
7146,1,-1,251.0997627642507,25.0
7147,1,-1,251.40788180333124,142.0
7149,1,-1,251.47213590681469,73.0
7152,4,1,251.52828944937585,61.0
7154,4,-1,251.67283234446964,97.0
7155,1,-1,251.65949251952796,430.0
7156,1,-1,251.56852334685013,315.0
7158,1,-1,251.49568503253442,88.0
7163,3,-1,251.49568503253442,0.0
7166,1,-1,251.53273444910386,54.0
7167,1,-1,251.54454550412538,77.0
7173,1,-1,251.55827477693487,52.0
7174,4,-1,251.59081406994392,200.0
7179,4,-1,251.4997572340133,73.0
7180,3,-1,251.4997572340133,0.0
7181,1,1,251.41565474149922,1.0
7182,3,-1,251.41565474149922,0.0
7185,1,-1,251.465852080612,282.0
7186,1,-1,251.48250072208177,56.0
7187,1,-1,251.51918818341508,55.0
7188,1,-1,251.56738312094024,84.0
7189,3,1,251.56738312094024,0.0
7190,4,-1,251.60782676360873,8.0
7192,3,-1,251.60782676360873,0.0
7193,1,-1,251.8162740739394,50.0
7194,1,-1,251.7606637876941,5.0
7197,1,-1,251.74701474793733,42.0
7198,4,-1,251.58368727400884,26.0
7199,3,-1,251.58368727400884,0.0
7203,4,1,251.77178222187985,12.0
7204,1,-1,251.695930138518,62.0
7207,4,-1,251.79515368238663,82.0
7208,4,1,251.84598503391877,8.0
7210,1,-1,251.73354011602382,88.0
7213,4,1,251.7860424520478,26.0
7216,3,-1,251.7860424520478,0.0
7218,3,-1,251.7860424520478,0.0
7220,1,-1,251.62311889358116,29.0
7221,1,-1,251.55656776823537,331.0
7222,1,-1,251.59592066723988,231.0
7223,4,-1,251.26735838047085,46.0
7224,4,-1,251.1705223661855,46.0
7226,1,-1,251.37860738681076,76.0
7227,1,-1,251.54381863414665,131.0
7228,1,-1,251.4717685441762,68.0
7230,4,1,251.49948039351077,29.0
7232,4,-1,251.6193030566954,6.0
7233,3,-1,251.6193030566954,0.0
7234,1,1,251.73380093236693,1.0
7237,4,1,251.68614157743988,26.0
7238,1,-1,251.84874821845386,13.0
7240,1,-1,251.8693248803347,56.0
7242,4,1,251.86093680716485,115.0
7245,3,-1,251.86093680716485,0.0
7247,1,-1,251.78262347114972,215.0
7255,4,1,251.53288256361768,63.0
7261,3,1,251.53288256361768,0.0
7263,1,-1,251.44097800089358,86.0
7264,3,-1,251.44097800089358,0.0
7268,1,-1,251.3764608774091,62.0
7270,1,-1,251.32637267082825,187.0
7271,4,-1,251.5287224099988,10.0
7274,1,-1,251.64841498253696,148.0
7275,4,-1,251.57156231567222,10.0
7277,1,-1,251.56995906113832,84.0
7279,1,-1,251.648204580397,108.0
7280,4,-1,251.50395311380058,185.0
7281,1,-1,251.35978433599445,10.0
7284,3,-1,251.35978433599445,0.0
7285,1,-1,251.28509494547242,97.0
7286,1,-1,251.12206715412236,62.0
7288,1,-1,251.16134160553443,146.0
7291,4,1,251.11066603173123,3.0
7293,4,-1,251.05811167836637,2.0
7294,1,-1,251.12318008767454,76.0
7295,1,-1,250.94006584455258,36.0
7297,1,-1,251.00610125082932,36.0
7302,3,-1,251.00610125082932,0.0
7305,1,-1,251.17824397123988,65.0
7306,1,-1,251.4651347406008,7.0
7312,1,-1,251.61516767197716,104.0
7313,4,-1,251.83329772081956,4.0
7318,4,-1,252.02557618676775,83.0
7319,3,-1,252.02557618676775,0.0
7320,1,1,252.00925901391935,1.0
7321,3,-1,252.00925901391935,0.0
7324,1,-1,251.96964192886327,30.0
7325,1,-1,252.07245654129318,101.0
7326,1,-1,252.36902548023193,213.0
7327,1,-1,252.47341279288426,37.0
7328,3,1,252.47341279288426,0.0
7329,4,-1,252.5951527294733,117.0
7331,3,-1,252.5951527294733,0.0
7332,1,-1,252.40157843019477,104.0
7333,1,-1,252.61028958241536,144.0
7336,1,-1,252.7721421011343,54.0
7337,4,-1,252.59261869736835,7.0
7338,3,-1,252.59261869736835,0.0
7342,4,1,252.68468722100704,74.0
7343,1,-1,252.69063378699883,15.0
7346,4,-1,252.70440651537947,153.0
7347,4,1,252.69259255962967,6.0
7349,1,-1,252.77588084150872,30.0
7352,4,1,253.0292288945995,25.0
7355,3,-1,253.0292288945995,0.0
7357,3,-1,253.0292288945995,0.0
7359,1,-1,253.21029553814864,27.0
7360,1,-1,253.26122469334732,68.0
7361,1,-1,253.21076093672875,67.0
7362,4,-1,253.41264827908736,10.0
7363,4,-1,253.3263503288277,46.0
7365,1,-1,253.13249966899616,35.0
7366,1,-1,253.0386838239474,13.0
7367,1,-1,253.08276939810963,91.0
7369,4,1,252.86307407819768,153.0
7371,4,-1,252.66552372662866,25.0
7372,3,-1,252.66552372662866,0.0
7373,1,1,252.5086124006215,1.0
7376,4,1,252.42438949675335,180.0
7377,1,-1,252.47516057966408,37.0
7379,1,-1,252.5953035247012,204.0
7381,4,1,252.57799294530938,27.0
7384,3,-1,252.57799294530938,0.0
7386,1,-1,252.59314915540617,85.0
7394,4,1,252.60235584828888,15.0
7400,3,1,252.60235584828888,0.0
7402,1,-1,252.47641901517716,108.0
7403,3,-1,252.47641901517716,0.0
7407,1,-1,252.40493809118888,54.0
7409,1,-1,252.4244560114894,82.0
7410,4,-1,252.59764342378202,95.0
7413,1,-1,252.58394900772157,50.0
7414,4,-1,252.53767879185554,552.0
7416,1,-1,252.5320086466108,8.0
7418,1,-1,252.63677881414557,41.0
7419,4,-1,252.8101119002661,4.0
7420,1,-1,252.93499836982159,142.0
7423,3,-1,252.93499836982159,0.0
7424,1,-1,252.84701539363212,91.0
7425,1,-1,252.87109685511214,53.0
7427,1,-1,252.79270895699005,18.0
7430,4,1,252.7018591118766,65.0
7432,4,-1,252.6962815710226,21.0
7433,1,-1,252.71125545031057,21.0
7434,1,-1,252.7924719721679,23.0
7436,1,-1,252.9143657556267,60.0
7441,3,-1,252.9143657556267,0.0
7444,1,-1,253.12350093226982,74.0
7445,1,-1,253.03188937967886,42.0
7451,1,-1,252.99211153213992,22.0
7452,4,-1,252.98282959797396,158.0
7457,4,-1,252.93513090484402,100.0
7458,3,-1,252.93513090484402,0.0
7459,1,1,252.97647201441822,1.0
7460,3,-1,252.97647201441822,0.0
7463,1,-1,252.9501189488711,199.0
7464,1,-1,252.81678832946437,150.0
7465,1,-1,252.99940569045302,37.0
7466,1,-1,253.01373985694462,62.0
7467,3,1,253.01373985694462,0.0
7468,4,-1,252.94619777552882,6.0
7470,3,-1,252.94619777552882,0.0
7471,1,-1,252.958075201606,78.0
7472,1,-1,252.83409270998652,21.0
7475,1,-1,252.93309068572165,47.0
7476,4,-1,253.07055314750113,18.0
7477,3,-1,253.07055314750113,0.0
7481,4,1,252.89038593320117,22.0
7482,1,-1,252.85033943012652,290.0
7485,4,-1,252.94096131486629,5.0
7486,4,1,252.9147112133456,119.0
7488,1,-1,252.7541140507515,85.0
7491,4,1,252.78156249637385,90.0
7494,3,-1,252.78156249637385,0.0
7496,3,-1,252.78156249637385,0.0
7498,1,-1,252.89181793765596,81.0
7499,1,-1,252.96479401829973,2.0
7500,1,-1,252.8900442043296,215.0
7501,4,-1,252.7639639419915,140.0
7502,4,-1,252.70102708485473,4.0
7504,1,-1,252.61024591203198,23.0
7505,1,-1,252.60364679461074,32.0
7506,1,-1,252.59807142146227,73.0
7508,4,1,252.60871890311276,50.0
7510,4,-1,252.74461689795044,64.0
7511,3,-1,252.74461689795044,0.0
7512,1,1,252.76017666196933,1.0
7515,4,1,252.78803049213874,22.0
7516,1,-1,252.84703581049862,91.0
7518,1,-1,252.99042134967,85.0
7520,4,1,253.05432691075296,17.0
7523,3,-1,253.05432691075296,0.0
7525,1,-1,253.23541151433605,142.0
7533,4,1,253.00387939773003,216.0
7539,3,1,253.00387939773003,0.0
7541,1,-1,252.97271732200184,448.0
7542,3,-1,252.97271732200184,0.0
7546,1,-1,252.92633049072808,91.0
7548,1,-1,253.04469083557896,138.0
7549,4,-1,253.14801771344918,47.0
7552,1,-1,253.00438065206836,25.0
7553,4,-1,253.2195278353078,4.0
7555,1,-1,253.23334852846324,200.0
7557,1,-1,253.2145213616466,9.0
7558,4,-1,253.48475098403048,68.0
7559,1,-1,253.45834497004554,290.0
7562,3,-1,253.45834497004554,0.0
7563,1,-1,253.55081792603778,11.0
7564,1,-1,253.53019701417907,123.0
7566,1,-1,253.46635554386648,46.0
7569,4,1,253.30894688217023,2.0
7571,4,-1,253.2301833036483,5.0
7572,1,-1,253.2122933519203,92.0
7573,1,-1,253.12732859898804,16.0
7575,1,-1,253.14806570147712,222.0
7580,3,-1,253.14806570147712,0.0
7583,1,-1,253.1165353228595,318.0
7584,1,-1,253.04027810146584,72.0
7590,1,-1,252.9664994969875,25.0
7591,4,-1,253.01700647584877,111.0
7596,4,-1,252.96310350492934,146.0
7597,3,-1,252.96310350492934,0.0
7598,1,1,252.87563818057447,1.0
7599,3,-1,252.87563818057447,0.0
7602,1,-1,252.8141207564493,65.0
7603,1,-1,252.74671673170602,206.0
7604,1,-1,252.74148600668735,51.0
7605,1,-1,252.54072585628302,35.0
7606,3,1,252.54072585628302,0.0
7607,4,-1,252.7078656009088,3.0
7609,3,-1,252.7078656009088,0.0
7610,1,-1,252.8297185880946,233.0
7611,1,-1,253.13280610345834,199.0
7614,1,-1,253.1477238212128,149.0
7615,4,-1,253.12983969499953,22.0
7616,3,-1,253.12983969499953,0.0
7620,4,1,253.0870090289396,51.0
7621,1,-1,253.18402225459792,47.0
7624,4,-1,253.1998021160345,49.0
7625,4,1,253.1898943420736,16.0
7627,1,-1,252.97942419204242,149.0
7630,4,1,253.1022144657132,243.0
7633,3,-1,253.1022144657132,0.0
7635,3,-1,253.1022144657132,0.0
7637,1,-1,253.3999949381102,98.0
7638,1,-1,253.23557986966412,53.0
7639,1,-1,253.04270228663276,107.0
7640,4,-1,252.91654591544219,2.0
7641,4,-1,252.9423663217696,2.0
7643,1,-1,252.90350703382637,371.0
7644,1,-1,252.83028219276994,43.0
7645,1,-1,252.87477883287858,1.0
7647,4,1,252.86787534802667,15.0
7649,4,-1,252.84730997887462,6.0
7650,3,-1,252.84730997887462,0.0
7651,1,1,252.9068169590525,1.0
7654,4,1,252.9663379440489,4.0
7655,1,-1,253.03419185942505,132.0
7657,1,-1,252.7586041570658,1.0
7659,4,1,252.77614232138168,28.0
7662,3,-1,252.77614232138168,0.0
7664,1,-1,252.8806980296321,110.0
7672,4,1,252.90444153570076,80.0
7678,3,1,252.90444153570076,0.0
7680,1,-1,252.93715495661175,61.0
7681,3,-1,252.93715495661175,0.0
7685,1,-1,253.2387614350951,156.0
7687,1,-1,253.1925404977194,75.0
7688,4,-1,253.20746173576364,19.0
7691,1,-1,253.34507331097024,22.0
7692,4,-1,253.33042092996536,60.0
7694,1,-1,253.3953955203183,54.0
7696,1,-1,253.46653972087026,65.0
7697,4,-1,253.48724856029403,7.0
7698,1,-1,253.4754543739492,65.0
7701,3,-1,253.4754543739492,0.0
7702,1,-1,253.48928903554614,31.0
7703,1,-1,253.62132009024083,10.0
7705,1,-1,253.53668337018578,31.0
7708,4,1,253.71019611758007,8.0
7710,4,-1,253.69734206063418,158.0
7711,1,-1,253.56977716009516,28.0
7712,1,-1,253.51680219701308,51.0
7714,1,-1,253.5135829256534,35.0
7719,3,-1,253.5135829256534,0.0
7722,1,-1,253.44184760024805,17.0
7723,1,-1,253.3502341468181,73.0
7729,1,-1,253.51629816408004,54.0
7730,4,-1,253.586462264912,2.0
7735,4,-1,253.73919040941183,77.0
7736,3,-1,253.73919040941183,0.0
7737,1,1,253.74558962038208,1.0
7738,3,-1,253.74558962038208,0.0
7741,1,-1,253.66809648270885,66.0
7742,1,-1,253.68955686408788,107.0
7743,1,-1,253.71182739401956,85.0
7744,1,-1,253.49493793952476,62.0
7745,3,1,253.49493793952476,0.0
7746,4,-1,253.36177257888005,3.0
7748,3,-1,253.36177257888005,0.0
7749,1,-1,253.3001368921331,22.0
7750,1,-1,253.50959106336768,43.0
7753,1,-1,253.27107361796757,2.0
7754,4,-1,253.1375738225786,158.0
7755,3,-1,253.1375738225786,0.0
7759,4,1,253.12691783224744,18.0
7760,1,-1,253.03530504299727,2.0
7763,4,-1,253.15163409467937,71.0
7764,4,1,253.16086114361423,35.0
7766,1,-1,253.37614992917213,5.0
7769,4,1,253.43510388044868,87.0
7772,3,-1,253.43510388044868,0.0
7774,3,-1,253.43510388044868,0.0
7776,1,-1,253.4668812797201,12.0
7777,1,-1,253.29574957931263,142.0
7778,1,-1,253.45473959520388,28.0
7779,4,-1,253.7529348213786,143.0
7780,4,-1,253.72156870775422,294.0
7782,1,-1,253.80828407188602,32.0
7783,1,-1,253.82324159716222,45.0
7784,1,-1,253.85666483680268,125.0
7786,4,1,253.72139164883976,4.0
7788,4,-1,253.54130958147073,48.0
7789,3,-1,253.54130958147073,0.0
7790,1,1,253.5424336749833,1.0
7793,4,1,253.57794287255908,38.0
7794,1,-1,253.69711189974797,91.0
7796,1,-1,253.42080218978407,26.0
7798,4,1,253.27803090218197,4.0
7801,3,-1,253.27803090218197,0.0
7803,1,-1,253.11379847256183,47.0
7811,4,1,253.03510335453495,126.0
7817,3,1,253.03510335453495,0.0
7819,1,-1,252.93183893617254,144.0
7820,3,-1,252.93183893617254,0.0
7824,1,-1,253.11428246215058,405.0
7826,1,-1,253.1427850408151,85.0
7827,4,-1,253.08885527391692,59.0
7830,1,-1,253.054041921317,43.0
7831,4,-1,253.0151654767608,61.0
7833,1,-1,253.0803854215483,64.0
7835,1,-1,252.8700063034242,131.0
7836,4,-1,253.01532022764917,137.0
7837,1,-1,252.7588062447867,77.0
7840,3,-1,252.7588062447867,0.0
7841,1,-1,252.87908416557937,56.0
7842,1,-1,252.86600122383635,8.0
7844,1,-1,252.90185537589966,86.0
7847,4,1,253.0507552892056,21.0
7849,4,-1,253.23354165174285,132.0
7850,1,-1,253.1329791263201,25.0
7851,1,-1,253.14432973678868,54.0
7853,1,-1,253.271079678745,67.0
7858,3,-1,253.271079678745,0.0
7861,1,-1,253.4802901816783,104.0
7862,1,-1,253.40689834074584,29.0
7868,1,-1,253.41360233928,223.0
7869,4,-1,253.424965533035,13.0
7874,4,-1,253.25386213262857,39.0
7875,3,-1,253.25386213262857,0.0
7876,1,1,253.2315659008177,1.0
7877,3,-1,253.2315659008177,0.0
7880,1,-1,253.15987118024066,51.0
7881,1,-1,253.22811248775747,61.0
7882,1,-1,253.34668003788485,267.0
7883,1,-1,253.33379900768378,69.0
7884,3,1,253.33379900768378,0.0
7885,4,-1,253.41090245580745,9.0
7887,3,-1,253.41090245580745,0.0
7888,1,-1,253.36312305160348,123.0
7889,1,-1,253.57262930616494,91.0
7892,1,-1,253.52481940914288,65.0
7893,4,-1,253.48170571024178,279.0
7894,3,-1,253.48170571024178,0.0
7898,4,1,253.3913479199539,51.0
7899,1,-1,253.37044079482376,41.0
7902,4,-1,253.36502251197476,81.0
7903,4,1,253.50071255957633,20.0
7905,1,-1,253.30672847409275,215.0
7908,4,1,253.4148982691411,123.0
7911,3,-1,253.4148982691411,0.0
7913,3,-1,253.4148982691411,0.0
7915,1,-1,253.40050006662054,30.0
7916,1,-1,253.35000855858226,155.0
7917,1,-1,253.4199454994758,42.0
7918,4,-1,253.3582956609179,133.0
7919,4,-1,253.2832480587899,373.0
7921,1,-1,253.29903410454025,102.0
7922,1,-1,253.36190683525555,15.0
7923,1,-1,253.3189039639617,290.0
7925,4,1,253.19220377289358,117.0
7927,4,-1,253.17431650430535,107.0
7928,3,-1,253.17431650430535,0.0
7929,1,1,253.21766643028337,1.0
7932,4,1,252.8990987488971,5.0
7933,1,-1,252.7692094932838,129.0
7935,1,-1,252.79767321412749,47.0
7937,4,1,252.93305941689493,83.0
7940,3,-1,252.93305941689493,0.0
7942,1,-1,252.73922616549663,117.0
7950,4,1,253.02579896820677,70.0
7956,3,1,253.02579896820677,0.0
7958,1,-1,253.09525510797283,37.0
7959,3,-1,253.09525510797283,0.0
7963,1,-1,253.11042124632885,25.0
7965,1,-1,252.9668055173136,73.0
7966,4,-1,252.98196395862976,6.0
7969,1,-1,252.99839342690322,75.0
7970,4,-1,253.06037562750316,4.0
7972,1,-1,253.26941208174293,142.0
7974,1,-1,253.123462708181,52.0
7975,4,-1,253.061249724276,71.0
7976,1,-1,252.99905203115173,144.0
7979,3,-1,252.99905203115173,0.0
7980,1,-1,253.03596073419115,68.0
7981,1,-1,253.11936219131218,2.0
7983,1,-1,252.93479237019494,131.0
7986,4,1,252.9761334244372,9.0
7988,4,-1,253.09501963110284,63.0
7989,1,-1,252.91046756011718,110.0
7990,1,-1,252.89738299472415,36.0
7992,1,-1,252.95004641794554,65.0
7997,3,-1,252.95004641794554,0.0
8000,1,-1,252.96581169668355,52.0
8001,1,-1,253.08210879987897,28.0
8007,1,-1,252.94342211402994,9.0
8008,4,-1,252.86826215920996,19.0
8013,4,-1,252.79123236359135,147.0
8014,3,-1,252.79123236359135,0.0
8015,1,1,252.7863200061423,1.0
8016,3,-1,252.7863200061423,0.0
8019,1,-1,252.7930075869851,281.0
8020,1,-1,252.9133017828441,56.0
8021,1,-1,252.96417120255285,40.0
8022,1,-1,252.89726538587067,110.0
8023,3,1,252.89726538587067,0.0
8024,4,-1,252.91216922265096,22.0
8026,3,-1,252.91216922265096,0.0
8027,1,-1,252.9800086081894,87.0
8028,1,-1,252.78613937764933,27.0
8031,1,-1,252.76642626973526,229.0
8032,4,-1,252.62300572466026,105.0
8033,3,-1,252.62300572466026,0.0
8037,4,1,252.65426220307728,25.0
8038,1,-1,252.5665229599439,71.0
8041,4,-1,252.64021418284415,4.0
8042,4,1,252.59630469874207,22.0
8044,1,-1,252.6937238281899,108.0
8047,4,1,252.80073799557854,10.0
8050,3,-1,252.80073799557854,0.0
8052,3,-1,252.80073799557854,0.0
8054,1,-1,252.7333375388794,35.0
8055,1,-1,252.82391748999183,233.0
8056,1,-1,252.99046811027094,267.0
8057,4,-1,252.79777721729215,1.0
8058,4,-1,252.75970158156682,28.0
8060,1,-1,252.87775238394582,318.0
8061,1,-1,252.95535310050005,30.0
8062,1,-1,252.9164918174107,30.0
8064,4,1,252.91182892664952,132.0
8066,4,-1,252.70158992513973,77.0
8067,3,-1,252.70158992513973,0.0
8068,1,1,252.69667930966443,1.0
8071,4,1,252.68486571516226,11.0
8072,1,-1,252.58180335292045,233.0
8074,1,-1,252.51029259260184,43.0
8076,4,1,252.42877859519558,48.0
8079,3,-1,252.42877859519558,0.0
8081,1,-1,252.27160917492722,43.0
8089,4,1,252.14525699378171,209.0
8095,3,1,252.14525699378171,0.0
8097,1,-1,252.1398649112754,43.0
8098,3,-1,252.1398649112754,0.0
8102,1,-1,252.23859105995572,51.0
8104,1,-1,252.1925526728816,160.0
8105,4,-1,252.19922454533068,412.0
8108,1,-1,252.1645335648842,75.0
8109,4,-1,252.1333637917448,3.0
8111,1,-1,252.06134552711015,19.0
8113,1,-1,252.37064450341416,65.0
8114,4,-1,252.4307595305856,77.0
8115,1,-1,252.57390900608846,47.0
8118,3,-1,252.57390900608846,0.0
8119,1,-1,252.39474437940484,107.0
8120,1,-1,252.40044471449468,88.0
8122,1,-1,252.34771404449762,77.0
8125,4,1,252.40439027525352,58.0
8127,4,-1,252.5463545183162,10.0
8128,1,-1,252.44965352914744,43.0
8129,1,-1,252.27057704373792,37.0
8131,1,-1,252.31371779890708,99.0
8136,3,-1,252.31371779890708,0.0
8139,1,-1,252.24067922919738,74.0
8140,1,-1,252.20961115559084,12.0
8146,1,-1,252.14998600120109,4.0
8147,4,-1,252.21176035004933,3.0
8152,4,-1,252.22747961462045,9.0
8153,3,-1,252.22747961462045,0.0
8154,1,1,252.20058252563643,1.0
8155,3,-1,252.20058252563643,0.0
8158,1,-1,252.22898221479167,162.0
8159,1,-1,252.24405881423058,88.0
8160,1,-1,252.284611243776,100.0
8161,1,-1,252.20756428449212,35.0
8162,3,1,252.20756428449212,0.0
8163,4,-1,252.32535721249266,17.0
8165,3,-1,252.32535721249266,0.0
8166,1,-1,252.22238244375424,63.0
8167,1,-1,252.13022595299458,204.0
8170,1,-1,252.27320500067762,102.0
8171,4,-1,252.52602438754667,2.0
8172,3,-1,252.52602438754667,0.0
8176,4,1,252.65096905662799,47.0
8177,1,-1,252.57381021277314,11.0
8180,4,-1,252.8433560705337,3.0
8181,4,1,252.81639330558184,5.0
8183,1,-1,252.6445970577211,30.0
8186,4,1,252.56252564337376,69.0
8189,3,-1,252.56252564337376,0.0
8191,3,-1,252.56252564337376,0.0
8193,1,-1,252.57629138930858,142.0
8194,1,-1,252.64275737177985,184.0
8195,1,-1,252.70546720447842,68.0
8196,4,-1,252.48943805245662,6.0
8197,4,-1,252.41116846533058,3.0
8199,1,-1,252.43252251029998,34.0
8200,1,-1,252.37677613375604,15.0
8201,1,-1,252.4811666523085,65.0
8203,4,1,252.41338314594222,8.0
8205,4,-1,252.40803693573773,16.0
8206,3,-1,252.40803693573773,0.0
8207,1,1,252.2383135876124,1.0
8210,4,1,251.92097800890187,15.0
8211,1,-1,251.90732027781442,7.0
8213,1,-1,252.0442252604396,13.0
8215,4,1,251.9159878078872,34.0
8218,3,-1,251.9159878078872,0.0
8220,1,-1,252.1158258069231,99.0
8228,4,1,252.09841494839517,46.0
8234,3,1,252.09841494839517,0.0
8236,1,-1,252.11470302159157,200.0
8237,3,-1,252.11470302159157,0.0
8241,1,-1,252.23481879716607,82.0
8243,1,-1,252.27921063922525,2.0
8244,4,-1,252.21642474244297,144.0
8247,1,-1,252.14083218232057,71.0
8248,4,-1,252.1603296798904,54.0
8250,1,-1,252.17407350441215,104.0
8252,1,-1,252.33699538317103,40.0
8253,4,-1,252.1733731468199,2.0
8254,1,-1,252.16257128058444,148.0
8257,3,-1,252.16257128058444,0.0
8258,1,-1,251.95295511739758,70.0
8259,1,-1,251.9150067262188,127.0
8261,1,-1,251.86237747232818,59.0
8264,4,1,251.70552246305013,213.0
8266,4,-1,251.72218697222613,117.0
8267,1,-1,251.6609501498533,118.0
8268,1,-1,251.77091365081156,74.0
8270,1,-1,251.69316651575897,71.0
8275,3,-1,251.69316651575897,0.0
8278,1,-1,251.62194630343765,15.0
8279,1,-1,251.6925925840235,65.0
8285,1,-1,251.65797129276618,3.0
8286,4,-1,251.6537581583596,33.0
8291,4,-1,251.5272208191467,24.0
8292,3,-1,251.5272208191467,0.0
8293,1,1,251.58568233246555,1.0
8294,3,-1,251.58568233246555,0.0
8297,1,-1,251.76673673327397,56.0
8298,1,-1,251.8170041689836,233.0
8299,1,-1,251.77426351252444,204.0
8300,1,-1,251.72679268870456,13.0
8301,3,1,251.72679268870456,0.0
8302,4,-1,251.65339705535428,121.0
8304,3,-1,251.65339705535428,0.0
8305,1,-1,251.67285686063474,51.0
8306,1,-1,251.55266141945484,11.0
8309,1,-1,251.5567024220913,13.0
8310,4,-1,251.5449703805485,94.0
8311,3,-1,251.5449703805485,0.0
8315,4,1,251.5836165114436,290.0
8316,1,-1,251.8521056380635,6.0
8319,4,-1,251.9693778701098,19.0
8320,4,1,251.98105935401105,213.0
8322,1,-1,251.7207381533371,35.0
8325,4,1,251.74807437699926,27.0
8328,3,-1,251.74807437699926,0.0
8330,3,-1,251.74807437699926,0.0
8332,1,-1,251.76181475839158,229.0
8333,1,-1,251.88683537133858,21.0
8334,1,-1,251.7929712317705,135.0
8335,4,-1,251.61144960208586,93.0
8336,4,-1,251.4792736710754,24.0
8338,1,-1,251.60053424458098,281.0
8339,1,-1,251.59893080541025,15.0
8340,1,-1,251.89494263062474,18.0
8342,4,1,252.138162129873,229.0
8344,4,-1,252.07093832580668,60.0
8345,3,-1,252.07093832580668,0.0
8346,1,1,251.8725522846278,1.0
8349,4,1,251.7942430800353,4.0
8350,1,-1,251.83680011366613,28.0
8352,1,-1,251.71707951152865,38.0
8354,4,1,251.87594836039813,15.0
8357,3,-1,251.87594836039813,0.0
8359,1,-1,251.81323261432846,80.0
8367,4,1,251.6462488034942,10.0
8373,3,1,251.6462488034942,0.0
8375,1,-1,251.34501845232086,17.0
8376,3,-1,251.34501845232086,0.0
8380,1,-1,251.22553163808328,82.0
8382,1,-1,251.34070481042198,150.0
8383,4,-1,251.40969838812592,59.0
8386,1,-1,251.35417788873158,2.0
8387,4,-1,251.28305359813243,211.0
8389,1,-1,251.20491994842556,215.0
8391,1,-1,251.2231692787659,21.0
8392,4,-1,251.1141342371344,122.0
8393,1,-1,250.88372961003242,65.0
8396,3,-1,250.88372961003242,0.0
8397,1,-1,250.6692577983883,206.0
8398,1,-1,250.79982002692495,233.0
8400,1,-1,250.86126359794838,162.0
8403,4,1,250.94057810769152,6.0
8405,4,-1,250.9618077403664,133.0
8406,1,-1,251.17937137886435,31.0
8407,1,-1,250.98149921597613,239.0
